RESULT_TAG,SID,CID,SMILES,Activity_Outcome,Activity_Score,Activity_Summary,Agonist_Activity,Agonist_Potency (uM),Agonist_Efficacy (%),Viability_Activity,Viability_Potency (uM),Viability_Efficacy (%),Sample_Source
2491,144213416,14025,COCCO[Si](C=C)(OCCOC)OCCOC,Inconclusive,30,inconclusive agonist,inconclusive agonist,30.63785871,57.41852514,inactive,,0,SIGMA
2492,144209450,10698,CC1=CC(=C(C(=C1)C)O)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,30.63785871,122.9172968,inactive,,0,SigmaAldrich
2493,251919954,13231,C1=C(C=C(C(=C1Br)N)Br)[N+](=O)[O-],Inconclusive,30,inconclusive agonist,inconclusive agonist,30.63785871,34.81058451,inactive,,0,Sigma Chemical Company
2494,144209301,23692768,C1CCC(CC1)OC(=O)CC(C(=O)OC2CCCCC2)S(=O)(=O)[O-].[Na+],Inconclusive,30,inconclusive agonist,inconclusive agonist,30.76252949,41.29438598,inactive,,0,SigmaAldrich
2495,144207509,18510,CCCCCCCCCCOC(=O)C(=C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,30.8560879,215.4686511,inconclusive antagonist,,,SIGMA
2496,144208849,520196,CCCCCCC(C)(C)S,Inconclusive,30,inconclusive agonist,inconclusive agonist,30.8560879,92.46502417,inactive,,0,SigmaAldrich
2497,144210632,8813,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,31.00385071,72.6043303,active antagonist,5.40857,-50.3543,SIGMA
2498,144210168,21645,[NH3+]O.[Cl-],Inconclusive,30,inconclusive agonist,inconclusive agonist,31.23079359,100.2577844,inactive,,0,SIGMA
2499,144209259,42586,CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC,Inconclusive,30,inconclusive agonist,inconclusive agonist,31.48101483,56.18944296,inactive,,0,SIGMA
2500,170466554,5074,CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,Inconclusive,30,inconclusive agonist,inconclusive agonist,31.61797669,43.85992224,inconclusive antagonist,28.1796,-59.3991,Microsource
2501,170464698,5472,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,31.61797669,41.75644026,inactive,,0,Vitas
2502,170464727,460612,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl,Inconclusive,30,inconclusive agonist,inconclusive agonist,31.61797669,57.29706416,inconclusive antagonist,31.618,-36.4128,Microsource
2503,170465056,3735,CCC(CC1=C(C(=C(C=C1I)I)N)I)C(=O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,31.61797669,48.27627313,inactive,,0,Microsource
2504,170464850,5281081,CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N,Inconclusive,30,inconclusive agonist,inconclusive agonist,31.61797669,40.03223253,inconclusive antagonist,28.1796,-73.714,Sequoia
2505,170465646,10041070,C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(CC=C)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,31.61797669,48.47419423,inactive,,0,SIGMA
2506,170465842,71413,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3.Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,31.61797669,40.56239861,active antagonist,13.3332,-49.3667,Key Organics
2507,144206815,23663963,CCC1=CC(=C2C1=CC=CC(=C2)C(C)C)S(=O)(=O)[O-].[Na+],Inconclusive,30,inconclusive agonist,inconclusive agonist,31.61797669,40.1085094,inactive,,0,Pharmaron
2508,170466423,177843,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.O.O.[Cl-],Inconclusive,30,inconclusive agonist,inconclusive agonist,31.61797669,43.26717124,active antagonist,32.2305,-55.6682,SIGMA
2509,170465239,35330,CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,31.61797669,52.68789968,inactive,,0,GVK
2510,170466691,14589,C1CC2=CC=CC=C2C(=O)C3=CC=CC=C31,Inconclusive,30,inconclusive agonist,inconclusive agonist,31.61797669,50.06178139,inactive,,0,GVK
2511,144210290,,,Inconclusive,30,inconclusive agonist,inconclusive agonist,31.61797669,34.91557828,inactive,,0,NTP-MRI Repository
2512,144210308,,,Inconclusive,30,inconclusive agonist,inconclusive agonist,31.61797669,34.45544518,inactive,,0,NTP-MRI Repository
2513,144209718,1123,C(CS(=O)(=O)O)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,31.83343479,75.7349802,active antagonist,30.0527,-58.0342,SIGMA
2514,144212668,64772,CC[N+](CC)(CC1=CC=CC=C1)CC(=O)NC2=C(C=CC=C2C)C.C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-],Inconclusive,30,inconclusive agonist,inconclusive agonist,31.88132349,52.82623673,inactive,,0,SIGMA
2515,144211878,93528,CCCCCC(C)OC(=O)COC1=C2C(=C(C=C1)Cl)C=CC=N2,Inconclusive,30,inconclusive agonist,inconclusive agonist,32.45326597,76.76648195,inactive,,0,LightBiologicals
2516,144211860,104143,COC1=CC(=C(C=C1N)OC)S(=O)(=O)NC2=CC=CC=C2,Inconclusive,30,inconclusive agonist,inconclusive agonist,32.45326597,60.62100953,inactive,,0,LightBiologicals
2517,144212796,57483158,CC(C)OC(=O)C(CC(=O)O)(CC(=O)O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,32.45326597,44.10558993,inactive,,0,TCI
2518,144213600,7104,C1=CC=C2C=C(C(=CC2=C1)C(=O)O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,32.45326597,38.7261259,inactive,,0,Enamine
2519,144209437,13089,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,32.65138644,66.16052036,active antagonist,69.5987,-75.5365,ChemService
2520,144212770,6537506,C1=C(C(=C(C(=C1Br)Br)Br)Br)OC2=CC(=C(C(=C2Br)Br)Br)Br,Inconclusive,30,inconclusive agonist,inconclusive agonist,33.08089715,45.6652597,inactive,,0,Apollo
2521,144206433,24802109,CC(C)N(CCC1=CNC2=C1C=C(C=C2)OC)C(C)C.Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,33.2398499,33.64655919,inconclusive antagonist,49.7346,-74.6751,RTI
2522,144208148,11236,C(=O)(N)NN.Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,33.24694799,42.09899147,inactive,,0,SIGMA
2523,170466380,56971,C1CN(CCN1CCCCN2C(=O)C3=CC=CC=C3S2(=O)=O)C4=NC=CC=N4,Inconclusive,30,inconclusive agonist,inconclusive agonist,33.4914596,38.07504359,inactive,,0,Prestwick
2524,170466866,105104,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)CC4=CC=CC=C4,Inconclusive,30,inconclusive agonist,inconclusive agonist,33.4914596,37.81789856,active antagonist,31.0171,-47.6853,SIGMA
2525,170465711,7180,C1=CC=C(C=C1)COC(=O)C2=CC=C(C=C2)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,33.4914596,142.8363625,inactive,,0,SIGMA
2526,170466488,178144,CC1=C(N(C2=C1C=C(C=C2)C(=O)OCCN(C)C)CCN(C)C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,33.4914596,95.85616376,active antagonist,20.3361,-57.5365,Labotest
2527,170466653,60561,CC(=O)SC[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)OCC2=CC=CC=C2,Inconclusive,30,inconclusive agonist,inconclusive agonist,33.4914596,77.36634895,inactive,,0,SIGMA
2528,170465308,82146,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,33.4914596,175.6468347,inconclusive antagonist,33.4915,-53.5862,CiVentiChem
2529,144206942,92877,C[C@@]12CCC[C@H]1[C@@H]3CC[C@H]4C[C@H](CC[C@@]4([C@H]3CC2)C)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,33.4914596,36.20953736,inconclusive,,,SIGMA
2530,170465802,2475,CC1=CC(=C(C=C1)Cl)OCC(CNC(C)(C)C)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,33.4914596,35.4048189,inconclusive antagonist,22.3838,-32.4311,GVK
2531,170465528,10839,CC1CCCCN1CCCOC(=O)C2=CC=C(C=C2)OC3CCCCC3,Inconclusive,30,inconclusive agonist,inconclusive agonist,33.4914596,49.60159705,inactive,,0,GVK
2532,170465456,26133,CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO,Inconclusive,30,inconclusive agonist,inconclusive agonist,33.4914596,110.8864846,inactive,,0,SIGMA
2533,144208260,86583,CCC(C)C1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,33.71309808,97.16983843,inactive,,0,SigmaAldrich
2534,144207267,8247,CC(=O)NNC1=CC=CC=C1,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.13167605,145.4088949,inactive,,0,SIGMA
2535,144208594,80779,CC(=O)NC1=CC(=C(C=C1)OC)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.23645473,57.20850153,inactive,,0,Sensient
2536,144210511,6294,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.37624287,62.91141469,active antagonist,74.0614,-58.6983,SIGMA
2537,144210896,6128,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.37624287,57.56313233,inactive,,0,LightBiologicals
2538,144210748,135418174,CCN1C2=C(C(=N1)C)N=C(CNC2=O)C3=CC=C(C=C3)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.37624287,72.85939977,inactive,,0,Pfizer
2539,144212594,1935,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.37624287,88.93652101,active antagonist,38.5708,-70.1269,LightBiologicals
2540,144212279,6433266,CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OCC(CO)O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.37624287,86.84931138,inactive,,0,LightBiologicals
2541,144212374,15538,CC(=O)CC(=O)OC(C)(C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.37624287,36.45532984,inactive,,0,Acros
2542,144212142,1549018,CC/C=C\CC1=C(CCC1=O)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.37624287,69.87456254,inactive,,0,SIGMA
2543,144213460,10997035,CCC/C=C(/CC)\C=O,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.37624287,35.53055395,inactive,,0,LightBiologicals
2544,144213626,7713,C1=CC=C(C=C1)OCCOC2=CC=CC=C2,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.37624287,52.79977171,inactive,,0,SIGMA
2545,144213794,78170,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)Cl)OC,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.37624287,59.37003691,inactive,,0,LightBiologicals
2546,251919784,113646,CCCCCCCCSCC1=CC(=C(C(=C1)C)O)CSCCCCCCCC,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.37624287,33.66392964,inactive,,0,AK Scientific
2547,144211129,6433547,CC/C(=C/CCC(C)(C=C)O)/C,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.41120469,76.94862824,inactive,,0,MP Biomedicals
2548,144209020,8456,CC(C)(C)C1=C(C=CC(=C1)OC)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.44617249,87.47179819,inactive,,0,SIGMA
2549,144209576,5216,CCNC1=NC(=NC(=N1)Cl)NCC,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.51612579,37.57273888,inactive,,0,SIGMA
2550,144209781,73415808,[C@@H]([C@H](C(=O)[O-])[O-])(C(=O)[O-])[O-].[C@@H]([C@H](C(=O)[O-])[O-])(C(=O)[O-])[O-].O.O.O.[K+].[K+].[Sb+3].[Sb+3],Inconclusive,30,inconclusive agonist,inconclusive agonist,34.55111126,53.98280929,inconclusive antagonist,,,SigmaAldrich
2551,144207840,5284376,CC(C)N(C(C)C)C(=O)SC/C(=C/Cl)/Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.58610272,42.04896991,inactive,,0,ChemService
2552,144207349,54676228,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,Inconclusive,30,inconclusive agonist,inconclusive agonist,34.69111239,33.15223548,inactive,,0,TCI
2553,144207356,6893,CC1=C(C(=CC=C1)N)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,35.63857167,67.43668701,inactive,,0,SIGMA
2554,144210150,70315,CN1C(=O)C2=C(N=CN2)N=C1N,Inconclusive,30,inconclusive agonist,inconclusive agonist,36.00621024,40.81707875,inactive,,0,SIGMA
2555,144212152,6915744,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,36.03250313,53.93976848,inconclusive antagonist,25.5091,-70.7717,SIGMA
2556,144208209,447043,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,36.13292778,58.38922201,active antagonist,20.319,-83.766,SIGMA
2557,144211756,23672589,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)NC(=O)C)I.[Na+],Inconclusive,30,inconclusive agonist,inconclusive agonist,36.41316332,53.98392904,inactive,,0,LightBiologicals
2558,144211535,2998,CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,Inconclusive,30,inconclusive agonist,inconclusive agonist,36.41316332,47.98540563,inactive,,0,SIGMA
2559,144211873,23017,C1=C(C(=O)NC(=C1Cl)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,36.41316332,38.33074569,inactive,,0,LightBiologicals
2560,144211800,6504,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)OC(=O)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,36.41316332,48.96079394,inactive,,0,LightBiologicals
2561,144212802,1550890,C1=CC=C(C=C1)/C=C/COC(=O)/C=C/C2=CC=CC=C2,Inconclusive,30,inconclusive agonist,inconclusive agonist,36.41316332,37.65660635,inactive,,0,SIGMA
2562,144210950,14184,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2.Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,37.02901554,54.01214378,active antagonist,37.029,-63.0038,SIGMA
2563,144210307,,,Inconclusive,30,inconclusive agonist,inconclusive agonist,37.57803573,51.8127002,inactive,,0,NTP-MRI Repository
2564,144208127,16088242,C[C@@H]1C[C@@H]2[C@H](O[C@]3([C@H]1[C@]4(CC[C@@]56C[C@@]57CC[C@@H](C([C@@H]7CC[C@H]6[C@@]4([C@H]3O)C)(C)C)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O)C)O2)C(C)(C)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,38.08050543,71.95555739,inactive,,0,SV Chembiotech
2565,144214032,2943,COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,38.20249627,73.47376878,inactive,,0,SIGMA
2566,144207887,6013,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,Inconclusive,30,inconclusive agonist,inconclusive agonist,38.2963704,59.08048393,inactive,,0,SIGMA
2567,144210697,2943,COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,38.57077889,71.08959839,inactive,,0,LightBiologicals
2568,144212060,93098,C1=CC(=CC=C1C2=CSC(=N2)NN)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,38.57077889,47.10508879,inconclusive antagonist,48.5577,-62.6627,Sigma DiscoveryCPR
2569,144211847,6238,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,38.57077889,72.68595015,inactive,,0,LightBiologicals
2570,144211959,64805,CC(CC1=CC2=C(C=C1)OCO2)C=O,Inconclusive,30,inconclusive agonist,inconclusive agonist,38.57077889,42.99210115,inactive,,0,SIGMA
2571,144211536,36870,CCCSP(=S)(OCC)OC1=C(C=C(C=C1)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,38.57077889,74.40632282,inactive,,0,SIGMA
2572,144212709,6364671,CC/C=C\CC/C=C/C(OCC)OCC,Inconclusive,30,inconclusive agonist,inconclusive agonist,38.57077889,68.82311598,inactive,,0,Acros
2573,144213397,5280450,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,38.57077889,108.8271064,inactive,,0,SIGMA
2574,144208275,8981,CC1=CC(NC2=CC=CC=C12)(C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,38.78770929,43.40150723,inactive,,0,SIGMA
2575,144209017,11769095,CCCC[N+]1(CCCC1)C.[Cl-],Inconclusive,30,inconclusive agonist,inconclusive agonist,38.92406831,66.86438948,inactive,,0,Promy Chemical
2576,144207323,13205,CC1=C(C=CC=C1N)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,39.43531925,35.90760492,inactive,,0,SigmaAldrich
2577,144213987,4338370,C1=CC(=C(C=C1N)[N+](=O)[O-])N,Inconclusive,30,inconclusive agonist,inconclusive agonist,39.82422179,65.6258345,active antagonist,51.2493,-60.0029,SIGMA
2578,144206437,15984075,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,40.19236632,59.89711283,active antagonist,57.8731,-70.3633,RTI
2579,144208308,441074,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,40.19236632,60.60100174,active antagonist,26.8623,-60.4733,SIGMA
2580,144213356,7732,COC1=CC=C(C=C1)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,40.42159766,46.59412264,inactive,,0,SIGMA
2581,144209925,7518,C1=CC=C(C=C1)NO,Inconclusive,30,inconclusive agonist,inconclusive agonist,40.44818476,34.88119598,inactive,,0,SIGMA
2582,144210402,8456,CC(C)(C)C1=C(C=CC(=C1)OC)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,40.85624122,54.07860085,inactive,,0,SIGMA
2583,144210563,53316380,CCOC(=O)[C@]1([C@H](C2=CC=CC=C2O1)N)C3=CC=CC=C3,Inconclusive,30,inconclusive agonist,inconclusive agonist,40.85624122,45.3497104,inconclusive antagonist,57.711,-62.7944,Pharma
2584,144212254,62142,CCCCCCCCCCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,40.85624122,36.04661802,inactive,,0,LightBiologicals
2585,144211844,75706,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C=C)(C)C=C)(C)C=C)C=C,Inconclusive,30,inconclusive agonist,inconclusive agonist,40.85624122,48.40076969,inactive,,0,LightBiologicals
2586,144212065,312440,CC(C)(C)NC(=O)OC1=CC=CC(=C1)NC(=O)N(C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,40.85624122,32.20086506,inactive,,0,Sigma DiscoveryCPR
2587,144212168,5364932,CC(C)(C)/C(=N\OC(=O)NC)/CSC,Inconclusive,30,inconclusive agonist,inconclusive agonist,40.85624122,34.87488105,inactive,,0,LightBiologicals
2588,144208164,9809,C1=C(C=C(C(=C1[N+](=O)[O-])Cl)[N+](=O)[O-])C(F)(F)F,Inconclusive,30,inconclusive agonist,inconclusive agonist,41.02249238,34.67731584,active antagonist,54.7044,-58.8088,SIGMA
2589,144208016,8706,C1=CC=C2C(=C1)N=C(S2)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,41.60525441,43.42053124,inactive,,0,SIGMA
2590,144209599,2723601,C1=NC2=C(N1)C(=S)N=C(N2)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,42.17920414,34.74706253,inconclusive antagonist,1.77868,-32.1151,SigmaAldrich
2591,144211651,9298,COP(=S)(OC)OC1=CC(=C(C=C1Cl)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,42.96923433,87.3782272,inactive,,0,Crescent
2592,144210119,93252,CN(C)C1=CC=C(C=C1)CCO,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.01319629,51.51487841,inactive,,0,SIGMA
2593,144211263,86287521,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O/N=C/C2=CC(=C(C(=C2)Br)O)Br,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.05716586,102.3654018,active antagonist,24.2128,-88.5943,Crescent
2594,144211184,38479,CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-],Inconclusive,30,inconclusive agonist,inconclusive agonist,43.23311877,65.25355856,inactive,,0,SIGMA
2595,144211242,158076,CC(C)(C)[C@H]([C@@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.23311877,40.9690873,inactive,,0,SIGMA
2596,144212669,2170,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,34.33014122,active antagonist,25.7785,-60.0622,SIGMA
2597,144212736,39040,CC1=C2C(=CC=C1)SC3=NN=CN23,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,71.76646199,inactive,,0,Crescent
2598,144211725,29858,C1=CC2=C(C=C1Cl)OC(=O)N2,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,38.32540731,inactive,,0,Sigma DiscoveryCPR
2599,144212262,70801,CC1=NN(C(=C1)N)C2=CC=CC=C2,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,40.15398133,inactive,,0,LightBiologicals
2600,144212318,69297,C1=CC=C(C=C1)CN(CC2=CC=CC=C2)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,62.33041713,inactive,,0,LightBiologicals
2601,144212714,9855795,C[C@@H]1CCC=C2[C@]1(C[C@@H](CC2)C(=C)C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,56.52788859,inactive,,0,SIGMA
2602,144213924,74978,C1CCC(CC1)(C#N)N=NC2(CCCCC2)C#N,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,44.28864649,inactive,,0,LightBiologicals
2603,144212875,5978897,C/C=C/C=C/COC(=O)C(C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,93.01685507,inconclusive antagonist,68.5896,-68.1496,MP Biomedicals
2604,144212990,87146,CC1=C(C=C(C=C1)NC(=O)N(C)C)NC(=O)N(C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,38.36929764,inactive,,0,LightBiologicals
2605,144213585,11463,CC1=CCC(=C(C)C)CC1,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,50.7328623,inactive,,0,SIGMA
2606,144213717,14503,C1(=C(SSC1=O)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,67.73590166,inactive,,0,Chemos
2607,144213688,70837,C1=CC=C(C=C1)C(=O)C2=C(C(=C(C=C2)O)O)O,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,45.01680795,inconclusive antagonist,64.7528,-41.8129,SIGMA
2608,251919974,7146,CC(C=O)C1=CC=CC=C1,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,42.01692704,inactive,,0,Sigma Chemical Company
2609,251919654,8492,C1=CC(=C(C=C1[N+](=O)[O-])Cl)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,30.81570404,active antagonist,48.5577,-37.5989,Sigma Chemical Company
2610,251919723,11091168,CN(C)C(=O)C1=CC=CC=C1NS(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,67.27343678,inactive,,0,Sigma Chemical Company
2611,251919803,81284,CO[Si](C1=CC=CC=C1)(C2=CC=CC=C2)OC,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,73.95089149,inactive,,0,TCI America
2612,251919706,62478,C(S(=O)(=O)C(Cl)(Cl)Cl)(Cl)(Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.27712571,56.34143097,active antagonist,61.1306,-77.6174,"Toronto Research Chemicals, Inc."
2613,144207487,31217,C1C(O1)COC2=CC=CC=C2,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.40919119,32.85682137,inactive,,0,SIGMA
2614,144208268,6420,C(=O)(C(Cl)(Cl)Cl)Cl,Inconclusive,30,inconclusive agonist,inconclusive agonist,43.45322787,76.79807733,inactive,,0,SIGMA
2615,144208096,1549517,C=CCNC(=S)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,44.81777284,36.89933093,inactive,,0,SIGMA
2616,144214019,6010,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,45.07247931,73.91364671,inactive,,0,LightBiologicals
2617,144210453,7579,C1=CC(=CC=C1N)OC2=CC=C(C=C2)N,Inconclusive,30,inconclusive agonist,inconclusive agonist,45.84145662,49.76814913,inactive,,0,SIGMA
2618,144212097,135424354,CCCCC1=C(N=C(NC1=O)NCC)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,45.84145662,30.48273656,inactive,,0,SIGMA
2619,144211588,3036974,C=CC(=O)OCC1CCC2C1C3CC(C2C3)COC(=O)C=C,Inconclusive,30,inconclusive agonist,inconclusive agonist,45.84145662,70.30512701,inactive,,0,SIGMA
2620,144208607,3017,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,Inconclusive,30,inconclusive agonist,inconclusive agonist,46.12130923,35.98338642,inactive,,0,SIGMA
2621,144208797,62479,COCN(COC)C1=NC(=NC(=N1)N(COC)COC)N(COC)COC,Inconclusive,30,inconclusive agonist,inconclusive agonist,46.12130923,42.50476368,inactive,,0,Sensient
