RESULT_TAG,SID,CID,SMILES,Activity_Outcome,Activity_Score,Activity_Summary,Agonist_Activity,Agonist_Potency (uM),Agonist_Efficacy (%),Viability_Activity,Viability_Potency (uM),Viability_Efficacy (%),Sample_Source
5124,144212332,93502,CCCCNP(=S)(N)N,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5125,144212202,23703979,CC1=CC(=C(C=C1N=NC2=CC=C(C=C2)S(=O)(=O)[O-])OC)N=NC3=CC=C(C=C3)OC.[Na+],Inactive,0,inactive,inactive,,0,inconclusive antagonist,54.4827,-67.1331,LightBiologicals
5126,144211914,1533,CC1=CC(=NC=C1)N,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5127,144213046,11579,CC(=O)CCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5128,144213060,16724,CC1=CC[C@@H](CC1=O)C(=C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5129,144213102,12679,CN(C)P(=O)(N(C)C)N(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5130,144213115,108938,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N.Cl.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5131,144213141,713,C(=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5132,144213155,727200,C1CCC(CC1)NC(=S)NC2CCCCC2,Inactive,0,inactive,inactive,,0,active antagonist,10.2626,-37.5332,Alfa Aesar
5133,144213183,7284,CCC(C)C=O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5134,144213226,2734956,COC1=CC=C(C=C1)N.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Acros
5135,144213239,8795,C1CN(CCN1)CCN,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5136,144213267,5143,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5137,144213293,5282745,CCCCCC/C=C/CCCCCCCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5138,144213307,10708,C1=CC(=C(C=C1C(=O)O)C(=O)O)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5139,144213321,13266,C1=CC=C(C=C1)CCN=C(N)N=C(N)N.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5140,144213334,8715,C1=CC(=C(C=C1N)N)O.Cl.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5141,144213061,57363,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5142,144213074,7206,CCCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5143,144213088,1046,C1=CN=C(C=N1)C(=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5144,144213103,7173,CC(C)OC(=O)COC1=C(C=C(C=C1)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5145,144213116,6327114,CO[P+](=O)OC,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5146,144213142,8489,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5147,144213156,7257,C1=CC(=C(C=C1N)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5148,144213170,2779938,CNC(=S)N(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,TCI
5149,144213184,6046,C1COCCN1N=O,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5150,144213198,7677,C1CN(CCN1)CCO,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5151,144213212,4754,CCOC1=CC=C(C=C1)NC(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5152,144213227,7807,C1=CC(=CC=C1N)Br,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5153,144213254,798,C1=CC=C2C(=C1)C=CN2,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5154,144213268,7855,C=CC#N,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5155,144213279,30360,C1CCCN(CCC1)N=O,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5156,144213294,22960,CC1=CC=C(C=C1)S(=O)(=O)OC2=CC=C(C=C2)N=NC3=C(C=C(C=C3)C4=CC(=C(C=C4)N=NC5=C(C=CC6=CC(=CC(=C65)S(=O)(=O)[O-])S(=O)(=O)[O-])O)C)C.[Na+].[Na+],Inactive,0,inactive,inactive,,0,active antagonist,17.1231,-75.2608,LightBiologicals
5157,144213308,1639,C1=NNC(=N1)N,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5158,144213322,441140,C[C@@H]1CC(=O)C=C([C@]12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5159,144213047,10005,C(#N)N=C(N)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5160,144213062,660,C1CC(=O)OC2=CC=CC=C21,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5161,144213075,6947,C1=CC=C(C(=C1)[N+](=O)[O-])O,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5162,144213089,12484,CC1=CC=CC=C1N.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5163,144213117,23668197,[O-]Cl=O.[Na+],Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5164,144213143,444972,C(=C/C(=O)O)\C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5165,144213157,2763,CC(C)(C(=O)O)OC1=CC=C(C=C1)C2CC2(Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5166,144213171,6837,C1=CC=C(C=C1)C(C#N)C2=CC=CC=C2,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5167,144213185,14215,CCCCN(CC)C(=O)SCCC,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5168,144213199,1480,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5169,144213213,13144,CC(C(=O)[O-])O.CC(C(=O)[O-])O.[Ca+2],Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5170,144213255,8916,CCCCCCCCCCN,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5171,144213280,7285,C(C(CCl)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5172,144213323,5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5173,144213336,16015,C1=CC=C(C=C1)N=NC2=C(C=CC3=CC(=CC(=C32)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+],Inactive,0,inactive,inactive,,0,active antagonist,54.4827,-51.5874,SIGMA
5174,144213076,6849,C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-],Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5175,144213090,1986,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5176,144213104,31374,CC(=O)N(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5177,144213118,5147,C1=CC=C(C(=C1)C(=O)N)O,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5178,144213144,74710,CC1=CC=C(O1)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5179,144213158,8785,CC(=O)OCC1=CC=CC=C1,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5180,144213172,62542,CC1=CC(=C(C=C1N=NC2=C(C3=CC=CC=C3C(=C2)S(=O)(=O)[O-])O)S(=O)(=O)[O-])C.[Na+].[Na+],Inactive,0,inactive,inactive,,0,active antagonist,56.6142,-99.68,LightBiologicals
5181,144213214,11289,COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5182,144213242,727,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5183,144213256,7864,COCCl,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5184,144213270,8103,CCCCCCO,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5185,144213296,7505,C1=CC=C(C=C1)C#N,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5186,144213309,12101,CCC1=CC(=CC=C1)O,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5187,144213324,1678,C(C[N+](=O)[O-])C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5188,144213337,5271566,CCOC(=O)/C=C\C(=O)OCC,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5189,144213048,802,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5190,144213077,21097,C1CCC(CC1)[NH3+].[Cl-],Inactive,0,inactive,inactive,,0,inactive,,0,TCI
5191,144213091,6374,C(I)(I)I,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5192,144213131,12971,C=CC(CCl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5193,144213145,7195,C1=CC2=C(C=C1[N+](=O)[O-])NC=N2,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5194,144213173,11251,CC(C)C(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5195,144213186,8870,C1=CC=C(C=C1)N.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5196,144213229,204,C1(C(=O)NC(=O)N1)NC(=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5197,144213243,896,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5198,144213257,13583,CCCCCCCCCCCCN,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5199,144213282,134601,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5200,144213297,493570,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O,Inactive,0,inactive,inactive,,0,active agonist,48.6689,425.995,SIGMA
5201,144213310,67174,CC(CCC(=O)O)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5202,144213338,8371,C1(=C(C(=O)C(=C(C1=O)Cl)Cl)Cl)Cl,Inactive,0,inactive,inactive,,0,inconclusive antagonist,68.5896,-52.8228,SIGMA
5203,144213049,2723854,C1=CC2=C(C=C1S(=O)(=O)[O-])C(=C(N2)C3=NC4=C(C3=O)C=C(C=C4)S(=O)(=O)[O-])O.[Na+].[Na+],Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5204,144213078,5881,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5205,144213092,3690,C1CN(P(=O)(OC1)NCCCl)CCCl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5206,144213106,2727,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5207,144213132,5281004,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5208,144213146,3672,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5209,144213159,5104,C1=CC(=C(C=C1[As](=O)(O)O)[N+](=O)[O-])O,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5210,144213174,2771871,C(=O)/C(=C(\C(=O)O)/Cl)/Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5211,144213216,9862,CC(=CCCC(=O)C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5212,144213230,13591,C1CCN(C1)N=O,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5213,144213244,4891,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5214,144213272,1269845,C1=CNC(=S)NC1=O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5215,144213283,985,CCCCCCCCCCCCCCCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5216,144213298,7048,COC1=CC=CC=C1[N+](=O)[O-],Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5217,144213311,25670,CCOP(=S)(OCC)SCSC(C)(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5218,144213325,5280531,CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(CCCC1(C)C)C,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5219,144213050,23392,C1=CC=NC(=C1)CCl.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5220,144213064,11957,CN(C1=CC=CC=C1)N=O,Inactive,0,inactive,inactive,,0,inactive,,0,Sigma DiscoveryCPR
5221,144213079,10850,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5222,144213093,936,C1=CC(=CN=C1)C(=O)N,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5223,144213120,7966,C1CCC(CC1)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5224,144213147,6009,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5225,144213160,6626,C1=CC(=CC=C1O)S(=O)(=O)C2=CC=C(C=C2)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5226,144213187,5382,C1=CC(=CC=C1OC2=C(C=C(C=N2)Cl)Cl)OC3=C(C=C(C=N3)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5227,144213202,6997,CCC1=CC=CC=C1O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5228,144213245,4911,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5229,144213273,2735009,CCNC(=S)NCC,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5230,144213312,24842,NN.OS(=O)(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5231,144213340,6466,C[C@@]12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5232,144213065,24730,CC(CN(CC(C)O)CC(C)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5233,144213080,4781,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5234,144213094,7583,C1=CC=C(C=C1)OC2=CC=CC=C2,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5235,144213108,9903,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5236,144213148,9216,C1=CC=C2C(=C1)OC3=CC=CC=C3O2,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5237,144213161,7902,CN(C)CCO,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5238,144213175,10555,CC(=CCl)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5239,144213188,743,C(CC(=O)O)CC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5240,144213231,23676814,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C.[K+],Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5241,144213246,6998,C1=CC=C(C(=C1)C=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5242,144213259,12076,C1=CC(=C(C=C1[N+](=O)[O-])N)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5243,144213285,13165,C=CC(=O)OCCO,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5244,144213299,10458,C(CCCCCC(=O)O)CCCCCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5245,144213313,2708,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5246,144213341,7903,CCC[N+](=O)[O-],Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5247,144213052,1989,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5248,144213066,12967,CCN(C(=O)N)N=O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5249,144213081,122903,CC1=CC(=O)C(C(=O)O1)C(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5250,144213095,5362,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5251,144213109,66666,C=CC1=CC=CC=C1C=C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5252,144213134,6498,C1C=CCS1(=O)=O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5253,144213149,7522,C1=CC=NC(=C1)C#N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5254,144213176,8086,CC(CNCC(C)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5255,144213189,12001,CCOC(=O)N(C)N=O,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5256,144213204,23394,C1=CC(=CN=C1)CCl.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5257,144213219,2758,CC1(C2CCC(O1)(CC2)C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5258,144213247,8815,COC1=CC=C(C=C1)CC=C,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5259,144213314,7057995,C([C@H]([C@@H]1[C@@H]([C@@H]2[C@H](O1)O[C@@H](O2)C(Cl)(Cl)Cl)O)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5260,144213327,3893,CCCCCCCCCCCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5261,144213342,71157,CC1=C(C(=CC=C1)C)NC(=O)CN2CCCC2=O,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5262,144213053,6901,C(=C(Cl)Cl)(C(=C(Cl)Cl)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5263,144213067,7967,C1CCC(=O)CC1,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5264,144213082,446155,CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C3=CC=C(C=C3)F,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5265,144213096,8130,CCCCCCC=O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5266,144213110,107377,CCCCC(CC)COC(=O)C1=CC=C(C=C1)O,Inactive,0,inactive,inactive,,0,inactive,,0,Sigma DiscoveryCPR
5267,144213123,5284382,C1CO[C@@H]([C@H](O1)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5268,144213135,7870,CC(CC(C)(C)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5269,144213163,5284443,CNC[C@@H](C1=CC(=CC=C1)O)O.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5270,144213177,4684,C1=CC(=CC=C1O)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5271,144213190,6124,CN(C)N=O,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5272,144213205,14855,CC1=C(C=CC(=C1)Cl)O,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5273,144213220,8467,CCOC1=C(C=CC(=C1)C=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5274,144213248,7761,CCOC(=O)CC(=O)OCC,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5275,144213261,7274,CC(=C)C(=O)OCC=C,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5276,144213275,54670067,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5277,144213287,4650,C1=CC(=O)C=CC1=O,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5278,144213300,2723789,C(=S)(N)NN,Inactive,0,inactive,inactive,,0,inconclusive antagonist,,,LightBiologicals
5279,144213315,676454,C1=CC=C(C=C1)NC(=S)N,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5280,144213328,2266,C(CCCC(=O)O)CCCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5281,144213054,638034,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/COC(=O)C)/C)/C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5282,144213068,12161,CC1=CC=C(C=C1)C=C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5283,144213097,6478,C1(=C(C(C(=C1Cl)Cl)(Cl)Cl)Cl)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5284,144213111,4173,CC1=NC=C(N1CCO)[N+](=O)[O-],Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5285,144213136,4021,CC1=NN(C(=O)C1)C2=CC=CC=C2,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5286,144213151,10509,C([N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5287,144213178,11224,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C.C(CC(=O)O)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5288,144213191,9415,C[C@H]1C(=O)O[C@@H]2CCN3[C@@H]2C(=CC3)COC(=O)[C@]([C@]1(C)O)(C)O,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5289,144213206,14130,CCOC1=CC=C(C=C1)NC(=O)CC(C)O,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5290,144213234,5284421,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5291,144213249,6028,C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,Alfa Aesar
5292,144213262,998,C1=CC=C(C=C1)CC=O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5293,144213288,3440,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5294,144213316,16666,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5295,144213329,10722,CC1=CC=CC=C1C=O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5296,144213343,2206,CC1=CC(=O)N(N1C)C2=CC=CC=C2,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5297,144213084,2723790,C(=S)(N)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5298,144213125,12749,CC1=NC=CN1,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5299,144213137,13613,C1CCCN(CC1)N=O,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5300,144213179,638014,CC1=C(C(CCC1)(C)C)/C=C/C(=O)C,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5301,144213192,8066,C(C#CCO)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5302,144213207,5971,C=CCN=C=S,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5303,144213221,938,C1=CC(=CN=C1)C(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5304,144213263,637796,C/C=C/C1=CC2=C(C=C1)OCO2,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5305,144213947,5753,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5306,144213289,1483,C1=C(C=C(C(=C1Br)O)Br)Br,Inactive,0,inactive,inactive,,0,inactive,,0,Enamine
5307,144213302,9444,C1=NC(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,Inactive,0,inactive,inactive,,0,active antagonist,10.8707,-52.7537,SIGMA
5308,144213344,2724564,C(=S)(N)NNC(=S)N,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5309,144213056,5284419,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)OC)O)O)O)O)O)O)O,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5310,144213098,11005,CCCCCCCCCCCCCC(=O)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5311,144213112,5505,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5312,144213165,3032604,CCN(CC)C(=O)/C(=C(\C)/OP(=O)(OC)OC)/Cl,Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
5313,144213180,10958,CC(C)CON=O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5314,144213193,9015,COC1=CC=C(C=C1)O,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5315,144213208,6540,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5316,144213222,62882,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl,Inactive,0,inactive,inactive,,0,inactive,,0,SIGMA
5317,144213235,166033,[Cl-].[Cl-].[Cl-].[Fe+3],Inactive,0,inactive,inactive,,0,inactive,,0,LightBiologicals
